x_m,y_m,w_tr_right_m,w_tr_left_m
-4.249999999999993,-10.599999999999994,0.696419413859206,0.696419413859206
-4.299999999999997,-10.599999999999994,0.7158910531638177,0.7158910531638177
-4.349999999999994,-10.649999999999995,0.7516648189186454,0.7516648189186454
-4.399999999999995,-10.649999999999995,0.7566372975210779,0.7566372975210779
-4.449999999999996,-10.649999999999995,0.7648529270389178,0.7648529270389178
-4.4999999999999964,-10.649999999999995,0.7762087348130012,0.7762087348130012
-4.549999999999997,-10.649999999999995,0.7905694150420949,0.7905694150420949
-4.599999999999994,-10.649999999999995,0.8077747210701756,0.8077747210701756
-4.649999999999995,-10.649999999999995,0.8276472678623424,0.8276472678623424
-4.699999999999996,-10.649999999999995,0.8500000000000001,0.8500000000000001
-4.7499999999999964,-10.649999999999995,0.8631338250816034,0.8631338250816034
-4.799999999999997,-10.649999999999995,0.873212459828649,0.873212459828649
-4.849999999999994,-10.599999999999994,0.9340770846134703,0.9340770846134703
-4.899999999999995,-10.599999999999994,0.9486832980505139,0.9486832980505139
-4.949999999999996,-10.599999999999994,0.9617692030835672,0.9617692030835672
-4.9999999999999964,-10.599999999999994,0.97082439194738,0.97082439194738
-5.049999999999997,-10.599999999999994,0.982344135219425,0.982344135219425
-5.099999999999994,-10.599999999999994,0.9962429422585638,0.9962429422585638
-5.149999999999995,-10.599999999999994,1.0012492197250393,1.0012492197250393
-5.199999999999996,-10.599999999999994,1.004987562112089,1.004987562112089
-5.2499999999999964,-10.549999999999997,1.0606601717798214,1.0606601717798214
-5.299999999999997,-10.549999999999997,1.0688779163215976,1.0688779163215976
-5.349999999999994,-10.549999999999997,1.0793516572461452,1.0793516572461452
-5.399999999999995,-10.499999999999996,1.140175425099138,1.140175425099138
-5.449999999999996,-10.499999999999996,1.1500000000000001,1.1500000000000001
-5.4999999999999964,-10.499999999999996,1.1500000000000001,1.1500000000000001
-5.549999999999997,-10.499999999999996,1.1500000000000001,1.1500000000000001
-5.599999999999994,-10.449999999999996,1.2000000000000002,1.2000000000000002
-5.649999999999995,-10.399999999999995,1.25,1.25
-5.699999999999996,-10.399999999999995,1.25,1.25
-5.7499999999999964,-10.349999999999994,1.2854960132182442,1.2854960132182442
-5.799999999999997,-10.299999999999997,1.3238202294873727,1.3238202294873727
-5.849999999999994,-10.249999999999996,1.3647344063956182,1.3647344063956182
-5.899999999999995,-10.199999999999996,1.4080127840328724,1.4080127840328724
-5.949999999999996,-10.199999999999996,1.392838827718412,1.392838827718412
-5.9999999999999964,-10.149999999999995,1.4230249470757708,1.4230249470757708
-6.049999999999997,-10.099999999999994,1.4534441853748634,1.4534441853748634
-6.099999999999994,-10.049999999999997,1.47648230602334,1.47648230602334
-6.149999999999995,-9.999999999999996,1.4983324063771697,1.4983324063771697
-6.199999999999996,-9.949999999999996,1.5116216457830975,1.5116216457830975
-6.2499999999999964,-9.899999999999995,1.520690632574555,1.520690632574555
-6.299999999999997,-9.849999999999994,1.520690632574555,1.520690632574555
-6.349999999999994,-9.799999999999997,1.5239750654128172,1.5239750654128172
-6.399999999999995,-9.749999999999996,1.5305227865013968,1.5305227865013968
-6.449999999999996,-9.699999999999996,1.5402921800749363,1.5402921800749363
-6.4999999999999964,-9.649999999999995,1.5532224567009068,1.5532224567009068
-6.549999999999997,-9.599999999999994,1.5556349186104046,1.5556349186104046
-6.599999999999994,-9.549999999999997,1.5532224567009068,1.5532224567009068
-6.649999999999995,-9.499999999999996,1.5402921800749363,1.5402921800749363
-6.699999999999996,-9.449999999999996,1.5305227865013968,1.5305227865013968
-6.699999999999996,-9.399999999999995,1.5532224567009068,1.5532224567009068
-6.7499999999999964,-9.349999999999994,1.5532224567009068,1.5532224567009068
-6.799999999999997,-9.299999999999997,1.5402921800749363,1.5402921800749363
-6.849999999999994,-9.249999999999996,1.5305227865013968,1.5305227865013968
-6.849999999999994,-9.199999999999996,1.5402921800749363,1.5402921800749363
-6.899999999999995,-9.149999999999995,1.5532224567009068,1.5532224567009068
-6.949999999999996,-9.099999999999994,1.5402921800749363,1.5402921800749363
-6.9999999999999964,-9.049999999999997,1.520690632574555,1.520690632574555
-6.9999999999999964,-8.999999999999996,1.5402921800749363,1.5402921800749363
-7.049999999999997,-8.949999999999996,1.5264337522473748,1.5264337522473748
-7.099999999999994,-8.899999999999995,1.5116216457830975,1.5116216457830975
-7.099999999999994,-8.849999999999994,1.5402921800749363,1.5402921800749363
-7.149999999999995,-8.799999999999997,1.520690632574555,1.520690632574555
-7.149999999999995,-8.749999999999996,1.5264337522473748,1.5264337522473748
-7.199999999999996,-8.699999999999996,1.520690632574555,1.520690632574555
-7.199999999999996,-8.649999999999995,1.520690632574555,1.520690632574555
-7.2499999999999964,-8.599999999999994,1.520690632574555,1.520690632574555
-7.2499999999999964,-8.549999999999997,1.520690632574555,1.520690632574555
-7.299999999999997,-8.499999999999996,1.5182226450688976,1.5182226450688976
-7.299999999999997,-8.449999999999996,1.520690632574555,1.520690632574555
-7.349999999999994,-8.399999999999995,1.5041608956491324,1.5041608956491324
-7.349999999999994,-8.349999999999994,1.5132745950421558,1.5132745950421558
-7.349999999999994,-8.299999999999997,1.4983324063771697,1.4983324063771697
-7.349999999999994,-8.249999999999996,1.47648230602334,1.47648230602334
